app,review,stars,at,userName,thumbsUpCount,replyContent,review_clean,char_len,word_len,vader_compound,vader_label,tb_polarity,stars_label
Swiggy,nice,5,2025-09-26 12:36:28,ammu Santu,0,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nice,4,1,0.4215,positive,0.6,positive
Swiggy,nice🫶app better than other food apps and have good prices ❤️,5,2025-09-26 12:35:33,Anant Acharya,0,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",nice heart hand app well food app good price red heart,60,11,0.7003,positive,0.35833333333333334,positive
Zomato,High charges appied and change policy regarding gst,1,2025-10-05 21:25:21,RUSHIKESH TAWAR,0,,high charge appie change policy regard gst,51,7,-0.2732,negative,0.16,negative
Zomato,great food app,5,2025-10-05 21:24:08,Kalawati Devi,0,,great food app,14,3,0.6249,positive,0.8,positive
Zomato,very bad,1,2025-10-05 21:23:57,Nipa5 Roy7,0,,bad,8,1,-0.5849,negative,-0.9099999999999998,negative
Zomato,good,4,2025-10-05 21:22:27,usha reshma,0,,good,4,1,0.4404,positive,0.7,positive
Zomato,it too good 👍,5,2025-10-05 21:03:14,Dastagir Shaik,0,,good thumb,13,2,0.4404,positive,0.7,positive
Zomato,excellent,4,2025-10-05 21:00:16,Shobhit kumar,0,,excellent,9,1,0.5719,positive,1.0,positive
Zomato,I appreciate having an option to pre book orders in zomato.. that's quite impressive,5,2025-10-05 20:51:58,John Mathew,0,,appreciate option pre book order zomato quite impressive,84,8,0.7425,positive,1.0,positive
Zomato,I dont want a rating shown for me specifically. Why are you hiding reviews that was available from the page where food can be ordered. Also why have you stopped showing how many people provided review for the individual items?,1,2025-10-05 20:49:19,Aldrin T A G,0,,want rating show specifically hide review available page food order also stop show many people provide review individual item,226,19,-0.5142,negative,0.3,negative
Zomato,good,5,2025-10-05 20:47:45,mohd rehan,0,,good,4,1,0.4404,positive,0.7,positive
Zomato,They don't even give a customer support number. shame on you zomato it's totally unacceptable from a company like you.,1,2025-10-05 20:43:45,Tushar Kumar,0,,even give customer support number shame zomato totally unacceptable company like,118,11,-0.2247,negative,0.0,negative
Zomato,"Items were missing in the package, and the food got spilled. delivery boy kept the pizza box upside down. and no option to connect to customer service. you have to play email email for everything",1,2025-10-05 20:43:27,vivek kakkar,0,,item miss package food get spill delivery boy keep pizza box upside option connect customer service play email email everything,195,20,-0.25,negative,-0.17777777777777778,negative
Zomato,worst food delivery app. It always delay your order by 1-2 hours unnecessarily. very disappointed.,1,2025-10-05 20:32:29,Rishi Shekhar,0,,bad food delivery app always delay order hour unnecessarily disappointed,98,10,-0.8687,negative,-0.9875,negative
Zomato,good,5,2025-10-05 20:30:41,Chunnu Patel,0,,good,4,1,0.4404,positive,0.7,positive
Zomato,delivery charge km kr do yr,5,2025-10-05 20:22:46,Aarushi Mishra,0,,delivery charge,27,2,0.0,neutral,0.0,positive
Zomato,awesome 👍,5,2025-10-05 20:07:20,Abhishek Sharma,0,,awesome thumb,9,2,0.6249,positive,1.0,positive
Zomato,Very bad app,1,2025-10-05 20:02:00,indra,0,,bad app,12,2,-0.5849,negative,-0.9099999999999998,negative
Zomato,It's really good the riders get us the food warm and on time,5,2025-10-05 19:58:51,Akihito Chophy,0,,really good rider get food warm time,60,7,0.624,positive,0.6499999999999999,positive
Zomato,good service Zomato,5,2025-10-05 19:55:39,P Sen,0,,good service zomato,19,3,0.4404,positive,0.7,positive
Zomato,good,5,2025-10-05 19:44:53,Faisal Aftab,0,,good,4,1,0.4404,positive,0.7,positive
Zomato,fanstistk service but blinkit service my area not available,5,2025-10-05 19:42:51,AMAR KUMAR (KRISHNA KUMAR),0,,fanstistk service blinkit service area available,59,6,0.0,neutral,-0.2,positive
Zomato,nice 👍🏻,5,2025-10-05 19:39:19,MR JIVAN GAMER,0,,nice thumb light skin tone,7,5,0.4215,positive,0.6,positive
Zomato,saviour for night hunger,4,2025-10-05 19:33:48,Mohammad Sameer,0,,saviour night hunger,24,3,-0.25,negative,0.0,positive
Zomato,good,3,2025-10-05 19:33:32,Santosh Kumar,0,,good,4,1,0.4404,positive,0.7,neutral
Zomato,Excellent experience with zomato,5,2025-10-05 19:31:37,jatin bhasin,0,,excellent experience zomato,32,3,0.5719,positive,1.0,positive
Zomato,superb,5,2025-10-05 19:24:46,Godwin DD,0,,superb,6,1,0.6249,positive,1.0,positive
Zomato,amezing,5,2025-10-05 19:21:24,Pryanka Ajeetsingh,0,"Thank you for your deliciously kind words! If you have any food for thought or tasty suggestions, we're all ears! Keep on ordering and bon appétit!",ameze,7,1,0.0,neutral,0.0,positive
Zomato,good,5,2025-10-05 19:17:14,poovarasan saravanan,0,,good,4,1,0.4404,positive,0.7,positive
Zomato,nice service and good experience,5,2025-10-05 19:15:57,Indumati B,0,,nice service good experience,32,4,0.6908,positive,0.6499999999999999,positive
Zomato,good,5,2025-10-05 19:15:25,Mayuresh Gurav,0,,good,4,1,0.4404,positive,0.7,positive
Zomato,super super super outstanding,5,2025-10-05 19:12:55,venkatesh madala,0,,super super super outstanding,29,4,0.9493,positive,0.375,positive
Zomato,Too pricey they give you flat 100 off but they over charge in other services it is a scam initially we only get 10 or 20 off where they say 100 off im saying this because the overcharging happens only when they give offers live flat 100 or 50% off but not a true offer just eye-catching recently i brought a food from restaurant just a kilometre away from me costed 200 but from same restaurant in zomato i checked it cost 350 after additional it came 425 just pure scam,2,2025-10-05 19:12:04,Azaf Antony,0,,pricey give flat charge service scam initially get say say overcharging happen give offer live flat true offer eye catch recently bring food restaurant kilometre away cost restaurant zomato check cost additional come pure scam,470,35,-0.9337,negative,0.009149940968122787,negative
Zomato,good service,5,2025-10-05 19:10:55,Ramesh Kumar,0,,good service,12,2,0.4404,positive,0.7,positive
Zomato,Price,4,2025-10-05 19:09:54,Lakshmi Prasad,0,,price,5,1,0.0,neutral,0.0,positive
Zomato,good,5,2025-10-05 19:08:31,Mani Devi,0,,good,4,1,0.4404,positive,0.7,positive
Zomato,❤️❤️,4,2025-10-05 19:07:53,manjula kancharla,0,,red heart red heart,4,4,0.0,neutral,0.0,positive
Zomato,good,5,2025-10-05 19:07:45,Praveena Unni,0,,good,4,1,0.4404,positive,0.7,positive
Zomato,good service,4,2025-10-05 19:05:31,Parthi,0,,good service,12,2,0.4404,positive,0.7,positive
Zomato,good sarvice,5,2025-10-05 19:03:08,Prakash Suthar,0,,good sarvice,12,2,0.4404,positive,0.7,positive
Zomato,"worst customer care experience with ZOMATO. Upon fault of the restaurant for not taking care of food preparation as per the instructions given during order, zomato failed to resolve the issue and cancelled my cash delivery option. the customer service call agent was the rudest person I've ever talked to. As per my experience Swiggy is a better option than zomato",1,2025-10-05 19:00:25,Tasleem Sultana,0,,bad customer care experience zomato upon fault restaurant take care food preparation per instruction give order zomato fail resolve issue cancel cash delivery option customer service call agent rude person ever talk per experience swiggy well option zomato,364,38,-0.86,negative,-0.3333333333333333,negative
Zomato,"first the app, the UI is very easy to use, zomato has really put their thought in designing the UI meeting the customers expectations really well, but the offers they slide in sometimes doesn't make any sense. They sometimes use the, push the price strategy to make profits in orders which are really high I presume. Rest it works for me. Great thinking!!",4,2025-10-05 19:00:15,Aman Rajput,0,,first app easy use zomato really put thought design meet customer expectation really well offer slide sometimes make sense sometimes use push price strategy make profit order really high presume rest work great thinking,355,34,0.931,positive,0.3533333333333334,positive
Zomato,thank you 😊😊😊 zomato india best online food delivery app,5,2025-10-05 19:00:14,Annu Sachin,0,,thank smile face smile eye smile face smile eye smile face smile eye zomato india good online food delivery app,56,20,0.9741,positive,1.0,positive
Zomato,price service all are Buraaaaaah! chackk de,5,2025-10-05 18:55:54,Kalkivatar,0,,price service buraaaaaah chackk,43,4,0.0,neutral,0.0,positive
Zomato,great the food is,5,2025-10-05 18:53:21,Tarannum Nirban,0,,great food,17,2,0.6249,positive,0.8,positive
Zomato,very bad experience,1,2025-10-05 18:50:50,Jai Sinha,0,,bad experience,19,2,-0.5849,negative,-0.9099999999999998,negative
Zomato,superb service,5,2025-10-05 18:48:16,sanjana ridlan,0,,superb service,14,2,0.6249,positive,1.0,positive
Zomato,good,5,2025-10-05 18:45:50,Jitendra Kumar,0,,good,4,1,0.4404,positive,0.7,positive
Zomato,Good ha par delivery charge 25rs se starting ha,4,2025-10-05 18:44:19,Pubg Lover,0,,good par delivery charge start,47,5,0.7717,positive,0.35,positive
Zomato,nice offer,5,2025-10-05 18:43:46,Kalpesh Bhanu,0,,nice offer,10,2,0.4215,positive,0.6,positive
